district_name,state_name,confidence_tier,Overall_MAI,Rank_Overall,Chronic_MAI,Rank_Chronic,Acute_MAI,Rank_Acute,health_momentum,health_momentum_low_conf,economic_momentum,climate_momentum,rank_health,rank_econ,rank_climate,Momentum_Score,Quadrant
UDAIPUR,RAJASTHAN,HIGH,45.15070481018413,309,32.95707120347205,451,55.5393094294631,242,2.1499999999999995,True,22.66397921297962,47.03,50.07812499999999,45.15625,59.375,51.536458333333336,Invest Now
PRATAPGARH,RAJASTHAN,HIGH,18.423625050801274,591,13.32330368391094,609,23.416403895498767,560,2.1499999999999995,True,19.53410424007298,3.79,50.07812499999999,38.59375,20.9375,36.536458333333336,Watch
SAHARANPUR,UTTAR PRADESH,HIGH,58.657344903863375,150,58.705585569240135,162,68.17132491693266,100,2.1499999999999995,True,16.615566531253382,21.08,50.07812499999999,35.0,37.8125,40.963541666666664,Harvest
MUZAFFARNAGAR,UTTAR PRADESH,HIGH,54.17196459120704,199,56.33266609352604,188,60.96234733491769,174,2.1499999999999995,True,10.727429484706203,16.35,50.07812499999999,26.09375,32.5,36.223958333333336,Harvest
BIJNOR,UTTAR PRADESH,HIGH,46.691653061991296,293,42.583504622358184,334,49.00757201049686,316,2.1499999999999995,True,-4.072291670558489,6.67,50.07812499999999,8.125,23.59375,27.265625,Harvest
MORADABAD,UTTAR PRADESH,HIGH,51.68379269888186,230,53.66935408995486,213,58.29829148412598,209,2.1499999999999995,True,2.531895991478066,-1.27,50.07812499999999,15.312500000000002,15.625,27.005208333333332,Harvest
RAMPUR,UTTAR PRADESH,HIGH,44.72844463324452,313,48.78663964865474,265,50.125689437292976,299,2.1499999999999995,True,12.99208812829325,-14.23,50.07812499999999,28.90625,5.625,28.203125,Harvest
JYOTIBA PHULE NAGAR,UTTAR PRADESH,LOW,46.741596033348614,291,48.093711447553,270,54.63987639321931,248,2.1499999999999995,True,10.009104172749401,5.37,50.07812499999999,24.6875,22.34375,32.369791666666664,Harvest
MEERUT,UTTAR PRADESH,HIGH,61.08404438747335,128,66.59680347439334,92,68.4025319158068,98,2.1499999999999995,True,22.39647122390944,6.83,50.07812499999999,44.375,23.90625,39.453125,Harvest
BAGHPAT,UTTAR PRADESH,HIGH,35.233202359060215,439,49.56208589224154,258,44.136805588191926,368,2.1499999999999995,True,11.203758907196324,34.87,50.07812499999999,26.406249999999996,50.78125,42.42187499999999,Watch
GHAZIABAD,UTTAR PRADESH,HIGH,63.06760034436919,113,70.1095901247769,71,72.70148039599403,67,2.1499999999999995,True,22.625087075408697,6.11,50.07812499999999,44.84375,22.8125,39.244791666666664,Harvest
GAUTAM BUDDHA NAGAR,UTTAR PRADESH,MEDIUM,58.48039620832576,151,72.4999582144378,61,64.96373440597188,134,2.1499999999999995,True,17.454874008560846,122.74027034598085,50.07812499999999,36.25,85.625,57.317708333333336,Invest Now
BULANDSHAHR,UTTAR PRADESH,HIGH,56.84735771804311,165,57.46697380874372,174,69.07184077307676,94,2.1499999999999995,True,15.375874068975554,0.12,50.07812499999999,32.96875,17.1875,33.411458333333336,Harvest
ALIGARH,UTTAR PRADESH,HIGH,59.81392377816156,137,57.079712497665305,179,73.62365112322313,58,2.1499999999999995,True,-0.9451089023300705,28.7,50.07812499999999,11.5625,45.9375,35.859375,Harvest
MAHAMAYA NAGAR,UTTAR PRADESH,LOW,51.19608688511046,241,51.69766180680132,236,61.408640267891,167,2.1499999999999995,True,-10.272756132759463,96.66,50.07812499999999,3.5937499999999996,80.0,44.557291666666664,Harvest
MATHURA,UTTAR PRADESH,HIGH,52.105230779455646,222,54.75732394241161,203,67.30216549555901,112,2.1499999999999995,True,19.809973734441996,58.38,50.07812499999999,39.53125,65.9375,51.848958333333336,Invest Now
AGRA,UTTAR PRADESH,HIGH,65.30824978365688,98,65.42238257488671,97,79.53149710447087,31,2.1499999999999995,True,-5.075485064763412,103.23,50.07812499999999,7.03125,81.5625,46.223958333333336,Harvest
FIROZABAD,UTTAR PRADESH,HIGH,59.09426442635692,142,59.46932896943415,155,71.16464984064478,78,2.1499999999999995,True,-7.726947590495747,73.38,50.07812499999999,5.0,71.25,42.109375,Harvest
MAINPURI,UTTAR PRADESH,HIGH,40.25896341875212,383,47.64460446378586,276,51.780171329550996,281,2.1499999999999995,True,-15.535336140865269,5.08,50.07812499999999,2.1875,22.03125,24.765625,Watch
BUDAUN,UTTAR PRADESH,HIGH,44.59736916499205,315,41.74387969076873,346,51.11185426619599,288,2.1499999999999995,True,9.895974196830075,-12.83,50.07812499999999,24.375,6.25,26.901041666666668,Harvest
BAREILLY,UTTAR PRADESH,HIGH,56.93609462086301,164,56.00236052708083,192,63.95273852829079,146,2.1499999999999995,True,32.78781091402312,-9.86,50.07812499999999,62.81250000000001,9.53125,40.807291666666664,Harvest
PILIBHIT,UTTAR PRADESH,HIGH,33.333785131881626,465,29.065748445082868,487,35.266595667330215,465,2.1499999999999995,True,41.194846996430336,5.04,50.07812499999999,74.6875,21.875,48.880208333333336,Watch
SHAHJAHANPUR,UTTAR PRADESH,HIGH,42.14662093916548,354,43.7822341794469,319,49.93746547421928,304,2.1499999999999995,True,27.775742894552813,-8.27,50.07812499999999,54.53125,10.46875,38.359375,Watch
KHERI,UTTAR PRADESH,HIGH,50.08339258073019,258,37.67738775127032,392,60.644898035236736,178,2.1499999999999995,True,2.353869277141321,1.76,50.07812499999999,15.0,18.75,27.942708333333332,Harvest
SITAPUR,UTTAR PRADESH,HIGH,50.73519514941333,250,44.349670868197975,311,59.61430058412067,192,2.1499999999999995,True,4.9352623830973705,3.49,50.07812499999999,17.65625,20.15625,29.296875,Harvest
HARDOI,UTTAR PRADESH,HIGH,42.57475722562315,345,39.47382178521231,372,49.920832129413526,305,2.1499999999999995,True,8.514430367390222,0.17,50.07812499999999,22.5,17.34375,29.973958333333332,Watch
UNNAO,UTTAR PRADESH,HIGH,38.83911128452936,400,40.264516540801495,362,48.10990302488171,325,2.1499999999999995,True,-2.6097750659674728,-8.43,50.07812499999999,9.53125,10.15625,23.255208333333332,Watch
LUCKNOW,UTTAR PRADESH,HIGH,69.87696838471832,59,71.37425980074642,62,82.67302393438676,20,2.1499999999999995,True,-4.5412345997257235,-2.74,50.07812499999999,7.656250000000001,14.84375,24.192708333333332,Harvest
RAE BARELI,UTTAR PRADESH,HIGH,44.35064496705986,323,46.82526778378573,285,54.55246246979974,250,2.1499999999999995,True,-9.4158921883768,-11.0,50.07812499999999,4.0625,8.125,20.755208333333332,Watch
FARRUKHABAD,UTTAR PRADESH,HIGH,34.52495063215591,446,40.091099650467136,365,43.116466249677245,374,2.1499999999999995,True,3.4589387572783368,-16.16,50.07812499999999,15.937499999999998,5.46875,23.828124999999996,Watch
KANNAUJ,UTTAR PRADESH,MEDIUM,40.66106373192762,377,45.35949554318371,300,51.93653626037937,280,2.1499999999999995,True,-6.298261616425894,39.58717324854645,50.07812499999999,5.9375,54.84375,36.953125,Watch
ETAWAH,UTTAR PRADESH,HIGH,43.61370385333927,330,51.76240392345718,235,54.09524823939166,255,2.1499999999999995,True,-19.532164368386663,0.7,50.07812499999999,1.25,17.8125,23.046875,Watch
AURAIYA,UTTAR PRADESH,HIGH,34.94250398754076,443,47.28450042131677,280,44.260468477216406,367,2.1499999999999995,True,1.6981680903618976,0.45,50.07812499999999,14.374999999999998,17.65625,27.36979166666666,Watch
KANPUR DEHAT,UTTAR PRADESH,HIGH,32.7059357952608,480,42.060066720001366,340,40.15053653108091,411,2.1499999999999995,True,23.601728109197744,0.83,50.07812499999999,47.03125,17.96875,38.359375,Watch
KANPUR NAGAR,UTTAR PRADESH,HIGH,66.36051689405676,89,70.76738143799788,66,78.09497283491476,42,2.1499999999999995,True,8.093580399167358,-3.19,50.07812499999999,21.71875,14.374999999999998,28.723958333333332,Harvest
JALAUN,UTTAR PRADESH,HIGH,37.40925374326437,416,37.475895286936435,395,44.372758564319255,365,2.1499999999999995,True,9.542617046296717,-6.94,50.07812499999999,23.75,11.71875,28.515625,Watch
JHANSI,UTTAR PRADESH,HIGH,48.19220319783055,272,51.050000942032305,242,57.75008328525091,216,2.1499999999999995,True,19.212904496327845,6.37,50.07812499999999,38.125,23.125,37.109375,Harvest
LALITPUR,UTTAR PRADESH,HIGH,23.905642120271697,559,22.54302393658241,551,27.44639304364141,516,2.1499999999999995,True,5.151195238090525,-17.25,50.07812499999999,17.96875,5.3125,24.453125,Watch
HAMIRPUR,UTTAR PRADESH,HIGH,30.25611441419791,501,25.9018682715787,514,36.92466079094018,443,2.1499999999999995,True,17.51405194038175,5.34,50.07812499999999,36.40625,22.1875,36.223958333333336,Watch
MAHOBA,UTTAR PRADESH,MEDIUM,29.87328345340337,506,32.19855415001533,456,36.90866268419897,444,2.1499999999999995,True,8.145492909889597,27.09780144110602,50.07812499999999,21.875,43.59375,38.515625,Watch
BANDA,UTTAR PRADESH,HIGH,31.339332917501107,491,28.24425558395805,492,40.65763336658601,407,2.1499999999999995,True,22.643662846573203,3.55,50.07812499999999,45.0,20.46875,38.515625,Watch
CHITRAKOOT,UTTAR PRADESH,MEDIUM,29.560282898573064,511,28.06153897088692,496,36.778508553238744,447,2.1499999999999995,True,13.586878566867458,26.789273431540217,50.07812499999999,30.625000000000004,43.28125,41.328125,Watch
FATEHPUR,UTTAR PRADESH,HIGH,44.487191411097385,319,44.68841707311956,308,52.20202846115939,277,2.1499999999999995,True,7.297533276372251,-11.84,50.07812499999999,20.15625,7.187499999999999,25.807291666666668,Harvest
PRATAPGARH,UTTAR PRADESH,MEDIUM,51.07539924699852,243,48.17117521462384,268,64.99327675302393,133,2.1499999999999995,True,-5.267134752185341,38.69434734211294,50.07812499999999,6.71875,54.6875,37.161458333333336,Harvest
KAUSHAMBI,UTTAR PRADESH,MEDIUM,35.39330696891012,437,39.45143345733009,373,44.48604858307995,362,2.1499999999999995,True,23.12235438121048,31.61581709149539,50.07812499999999,45.9375,48.28125,48.098958333333336,Watch
ALLAHABAD,UTTAR PRADESH,LOW,55.677652414337416,178,55.70424153256282,195,65.99778210760985,123,2.1499999999999995,True,3.19151840017549,-0.5726156333718819,50.07812499999999,15.625,16.5625,27.421875,Harvest
BARA BANKI,UTTAR PRADESH,LOW,48.584463207534995,268,46.85453186552287,284,58.53113611333105,207,2.1499999999999995,True,0.7946685623936754,-3.32,50.07812499999999,13.593749999999998,14.0625,25.911458333333332,Harvest
FAIZABAD,UTTAR PRADESH,LOW,49.02724940274459,264,47.88878973276037,273,60.74610776287789,177,2.1499999999999995,True,-0.8863642322576238,32.145255393302676,50.07812499999999,11.71875,48.90625,36.901041666666664,Harvest
AMBEDKAR NAGAR,UTTAR PRADESH,HIGH,42.34277808542994,351,49.7501409770125,256,51.22479998914304,287,2.1499999999999995,True,-14.162861104851423,12.99,50.07812499999999,2.65625,28.4375,27.057291666666668,Watch
SULTANPUR,UTTAR PRADESH,HIGH,49.663689387035795,261,53.485389538468375,214,58.106367062563905,214,2.1499999999999995,True,5.605130780316727,0.34,50.07812499999999,18.4375,17.5,28.671875,Harvest
BAHRAICH,UTTAR PRADESH,HIGH,44.14714146269378,326,32.92941035917241,452,57.027037789280314,225,2.1499999999999995,True,-8.464247277752762,10.28,50.07812499999999,4.53125,26.25,26.953125,Watch
SHRAWASTI,UTTAR PRADESH,MEDIUM,21.166027656382905,577,26.331331077456284,508,26.54813624973623,523,2.1499999999999995,True,15.908435154277814,20.61,50.07812499999999,33.4375,37.65625,40.390625,Watch
BALRAMPUR,UTTAR PRADESH,HIGH,33.72791701263018,458,23.378319294085607,541,45.260128908523065,355,2.1499999999999995,True,16.090498676842323,16.39,50.07812499999999,34.375,32.65625,39.036458333333336,Watch
GONDA,UTTAR PRADESH,HIGH,45.42971581281606,308,39.78072972240008,368,60.41153303586185,185,2.1499999999999995,True,-17.88995909666085,14.52,50.07812499999999,1.5625,30.46875,27.369791666666668,Harvest
SIDDHARTHNAGAR,UTTAR PRADESH,LOW,39.933473955309466,386,38.604354732877965,381,50.80154042698991,292,2.1499999999999995,True,28.003215265911997,51.38154869196299,50.07812499999999,54.84375,62.5,55.807291666666664,Emerging
BASTI,UTTAR PRADESH,HIGH,48.27675749682617,271,44.945115862285455,306,60.56032087712884,180,2.1499999999999995,True,-8.845591676662337,20.5,50.07812499999999,4.21875,37.5,30.598958333333332,Harvest
SANT KABIR NAGAR,UTTAR PRADESH,MEDIUM,35.66015156193284,432,39.322055445847525,375,41.71198021843552,394,2.1499999999999995,True,8.336622112802083,19.249281107049903,50.07812499999999,22.1875,35.3125,35.859375,Watch
MAHRAJGANJ,UTTAR PRADESH,HIGH,42.84721131325513,342,39.48469309794248,371,49.60299207040974,309,2.1499999999999995,True,-2.7186716406427514,-9.29,50.07812499999999,9.21875,9.84375,23.046875,Watch
GORAKHPUR,UTTAR PRADESH,HIGH,63.19885445655817,112,62.97154705675405,117,74.37046737683582,51,2.1499999999999995,True,14.003912256223018,-9.87,50.07812499999999,31.093749999999996,9.375,30.18229166666666,Harvest
KUSHINAGAR,UTTAR PRADESH,MEDIUM,43.68292092941654,329,47.17581911956881,282,54.085949254059265,256,2.1499999999999995,True,19.401347298404666,12.41,50.07812499999999,38.4375,27.34375,38.619791666666664,Watch
DEORIA,UTTAR PRADESH,HIGH,58.799173962870185,148,56.076708175312184,191,74.08252558061665,54,2.1499999999999995,True,4.085167678984635,9.78,50.07812499999999,16.40625,26.09375,30.859375,Harvest
AZAMGARH,UTTAR PRADESH,HIGH,60.02979151208715,131,56.238587249496376,190,74.24227398915254,52,2.1499999999999995,True,16.70063101858531,0.0,50.07812499999999,35.3125,17.03125,34.140625,Harvest
MAU,UTTAR PRADESH,HIGH,51.46168030891381,233,59.68926478693065,154,59.28355492072084,199,2.1499999999999995,True,-1.0198463761334056,-2.45,50.07812499999999,11.40625,15.156249999999998,25.546874999999996,Harvest
BALLIA,UTTAR PRADESH,HIGH,55.92487793424718,177,58.008172456927085,165,69.19032122768125,93,2.1499999999999995,True,19.31532070339873,36.37,50.07812499999999,38.28125,52.03124999999999,46.796875,Harvest
JAUNPUR,UTTAR PRADESH,HIGH,52.69784018167949,214,53.378075157001525,216,63.163751124103015,150,2.1499999999999995,True,21.733579411217264,2.49,50.07812499999999,43.125,19.375,37.526041666666664,Harvest
GHAZIPUR,UTTAR PRADESH,HIGH,51.4055831221615,236,55.31673856145135,197,62.567951393612034,155,2.1499999999999995,True,4.8302120790640934,-7.9,50.07812499999999,17.34375,10.78125,26.067708333333332,Harvest
CHANDAULI,UTTAR PRADESH,MEDIUM,44.81905948942206,312,47.83890512344381,274,59.735469536146965,191,2.1499999999999995,True,2.12883708404754,30.102241865578065,50.07812499999999,14.6875,47.1875,37.317708333333336,Harvest
VARANASI,UTTAR PRADESH,HIGH,67.09321550051199,80,68.6137842691322,81,78.81358369943655,34,2.1499999999999995,True,12.904927141514063,2.71,50.07812499999999,28.749999999999996,19.53125,32.78645833333333,Harvest
SANT RAVIDAS NAGAR BHADOHI,UTTAR PRADESH,LOW,50.113168245245575,255,52.345070614848545,226,61.03461581666166,173,2.1499999999999995,True,30.416309771029184,47.584123833063714,50.07812499999999,57.96875,60.3125,56.119791666666664,Invest Now
MIRZAPUR,UTTAR PRADESH,HIGH,43.219568054317186,335,46.05202058880184,292,51.969411570223336,279,2.1499999999999995,True,18.91132313189159,12.67,50.07812499999999,37.96875,27.65625,38.567708333333336,Watch
SONBHADRA,UTTAR PRADESH,HIGH,31.77451181116246,487,34.06745843993021,432,42.87924869657101,379,2.1499999999999995,True,15.971596204937333,13.54,50.07812499999999,33.90625,29.21875,37.734375,Watch
ETAH,UTTAR PRADESH,HIGH,41.003566194640165,371,42.93890205579473,329,52.20226917933907,276,2.1499999999999995,True,7.161738137155322,36.18,50.07812499999999,20.0,51.87500000000001,40.651041666666664,Watch
KANSHIRAM NAGAR,UTTAR PRADESH,LOW,42.37517598101986,350,41.85926819984787,342,52.8763598267713,267,2.1499999999999995,True,-16.334198860771764,47.49413004466776,50.07812499999999,2.03125,60.15625,37.421875,Watch
PASHCHIM CHAMPARAN,BIHAR,MEDIUM,45.48321779093409,306,37.53453588047789,394,58.48916950206902,208,-0.27500000000000213,False,-6.674668875876176,26.9,8.59375,5.46875,43.4375,19.166666666666668,Harvest
PURBA CHAMPARAN,BIHAR,MEDIUM,55.2283918732152,185,48.31070776868417,267,73.38485935196499,62,-1.1749999999999998,False,32.20901799171871,64.0,6.71875,61.40624999999999,68.75,45.625,Harvest
SHEOHAR,BIHAR,MEDIUM,33.18763256730926,468,38.44176397614414,387,46.57107500904255,343,1.1500000000000004,False,16.36496550868972,42.745412229394375,18.046875,34.6875,56.25,36.328125,Watch
SITAMARHI,BIHAR,MEDIUM,46.2991290252664,297,42.60443984384526,333,63.586881380358165,148,-0.07500000000000107,False,56.81740606793301,25.61,9.0625,88.4375,41.40625,46.302083333333336,Harvest
MADHUBANI,BIHAR,MEDIUM,54.72386752812044,193,47.430972279034975,278,70.02588868019308,85,-3.125,False,37.27382627368333,33.35,2.8125,70.15625,49.84375,40.9375,Harvest
SUPAUL,BIHAR,MEDIUM,41.05793048211987,370,35.06057044178082,420,56.950256084116525,228,2.075,False,11.357838387210553,16.15,21.71875,26.875,32.1875,26.927083333333332,Watch
ARARIA,BIHAR,MEDIUM,41.06684697717686,369,33.60288778737015,439,52.72206739481396,268,0.5,False,2.1284947250197117,12.04202910133425,12.03125,14.531250000000002,27.03125,17.864583333333332,Watch
KISHANGANJ,BIHAR,MEDIUM,32.71415542840292,479,25.787112034427995,517,38.515253568580434,428,-1.4499999999999993,False,24.299326728373305,-10.29,5.46875,48.125,8.90625,20.833333333333332,Watch
PURNIA,BIHAR,MEDIUM,51.44317460831931,235,45.85162950649599,293,60.11267601860627,188,-4.200000000000001,False,20.61411624821704,20.4,1.5625,41.09375,37.03125,26.5625,Harvest
KATIHAR,BIHAR,MEDIUM,44.48869212725609,318,37.14212145545702,398,55.91229225294776,237,-1.625,False,34.07097046383652,60.1,5.3125,65.625,66.875,45.9375,Harvest
MADHEPURA,BIHAR,MEDIUM,35.883723859920686,430,35.394380645765985,417,48.1973737570759,324,1.2750000000000004,False,-1.4552033002654987,13.3,18.90625,10.625,28.90625,19.479166666666668,Watch
SAHARSA,BIHAR,MEDIUM,35.944239512057436,428,36.621478467440184,403,49.66233498771915,308,0.9249999999999998,False,18.457073306528564,12.48,17.1875,37.1875,27.500000000000004,27.291666666666668,Watch
DARBHANGA,BIHAR,MEDIUM,56.06206782686477,175,50.4625719746212,248,69.94437173834024,87,-2.875,False,47.5058876377777,47.72,3.4375000000000004,82.5,60.46875000000001,48.802083333333336,Harvest
MUZAFFARPUR,BIHAR,MEDIUM,56.828134633353635,166,53.80845222970997,212,71.8245911966838,74,-2.1500000000000004,False,30.63673109980537,14.49,4.53125,58.4375,30.312499999999996,31.09375,Harvest
GOPALGANJ,BIHAR,MEDIUM,47.02615493704903,287,45.051914911540386,304,64.85734274762275,135,-0.3500000000000014,False,-2.2843538949669955,72.31,8.4375,10.15625,70.78125,29.791666666666668,Harvest
SIWAN,BIHAR,MEDIUM,53.64001977368387,205,51.853588515075,232,70.89813674899418,81,-2.9000000000000012,False,-0.7856229358070679,40.84,3.28125,11.875,55.00000000000001,23.385416666666668,Harvest
SARAN,BIHAR,MEDIUM,51.99285381506977,226,51.773996614591624,234,67.84461232956342,104,-2.075000000000001,False,4.8986395868261745,26.301332809132333,4.84375,17.5,42.5,21.614583333333332,Harvest
VAISHALI,BIHAR,MEDIUM,52.032089640350385,224,51.88404915779918,231,66.72752637084909,117,-1.3500000000000014,False,33.28951184513988,27.970923953820417,6.406249999999999,64.84375,44.21875,38.489583333333336,Harvest
SAMASTIPUR,BIHAR,MEDIUM,52.87719386836888,210,46.88414647111392,283,68.81193126112748,96,-0.02500000000000213,False,41.30427113004089,55.09,9.21875,74.84375,64.6875,49.583333333333336,Invest Now
BEGUSARAI,BIHAR,MEDIUM,51.36623880946196,237,49.53287499527608,259,69.47122415627432,91,0.5999999999999996,False,37.69588309607915,56.97,12.265625,70.9375,65.3125,49.505208333333336,Invest Now
KHAGARIA,BIHAR,MEDIUM,35.62877018747392,434,37.224451408883134,397,45.587899339928505,352,-1.4000000000000004,False,22.23448244721613,10.45,6.015625,44.0625,26.406249999999996,25.494791666666668,Watch
BHAGALPUR,BIHAR,MEDIUM,45.619641213621755,305,44.70650117935779,307,61.84188703613987,161,0.5999999999999996,False,40.59955344041695,57.62,12.265625,73.75,65.625,50.546875,Invest Now
BANKA,BIHAR,MEDIUM,33.04579936736985,470,32.127579534804354,458,43.692053142381184,370,-0.9500000000000011,False,-2.319151767282947,44.56878826707626,7.187499999999999,10.0,57.34375000000001,24.84375,Watch
MUNGER,BIHAR,MEDIUM,39.74951337881005,390,45.425750338849376,298,47.783582506168706,331,-3.3500000000000014,False,31.30829768945737,22.75,2.5,59.375,38.75,33.541666666666664,Watch
LAKHISARAI,BIHAR,MEDIUM,29.181555865527077,517,34.015083917465546,433,41.42566228428568,397,1.3999999999999986,False,58.87952908504294,50.975503576847856,19.375,89.0625,62.18749999999999,56.875,Emerging
SHEIKHPURA,BIHAR,MEDIUM,28.084762995010276,523,35.681458513676745,415,39.56291271809418,416,2.224999999999998,False,51.14957218944078,43.90710523607048,79.0625,85.625,56.875,73.85416666666667,Emerging
NALANDA,BIHAR,MEDIUM,44.457750914755366,321,43.53044116500466,323,60.36162534858433,186,2.55,False,12.615390136536785,107.44,80.0,28.59375,82.8125,63.802083333333336,Emerging
PATNA,BIHAR,MEDIUM,64.29664665441621,104,62.28323170154587,123,78.71752695344225,35,-1.4000000000000012,False,33.44311373821846,64.16,5.78125,65.15625,68.90625,46.614583333333336,Harvest
BHOJPUR,BIHAR,MEDIUM,43.14942257396272,336,43.57974589327897,322,59.61259151872949,193,0.7249999999999996,False,20.90158076386902,47.24,15.46875,42.1875,59.68750000000001,39.114583333333336,Watch
BUXAR,BIHAR,MEDIUM,32.786572748589826,478,36.5060764156358,405,46.54091027151048,344,3.375,False,44.81075273533248,25.14,83.59375,78.90625,40.625,67.70833333333333,Emerging
KAIMUR BHABUA,BIHAR,MEDIUM,24.81909109767891,549,27.26276180096378,501,36.0952589732139,457,4.449999999999998,False,24.055022346220163,-1.26,87.5,47.8125,15.78125,50.364583333333336,Emerging
ROHTAS,BIHAR,MEDIUM,40.273054298585855,382,41.16198117965938,354,52.20541874114254,275,1.8249999999999993,False,33.166922027390136,14.71,20.78125,64.21875,30.625000000000004,38.541666666666664,Watch
AURANGABAD,BIHAR,MEDIUM,41.40717849487117,366,41.177030777279526,353,57.55536428500832,217,1.5249999999999995,False,27.123397419140023,36.95,20.078125,53.43750000000001,52.81249999999999,42.109375,Watch
GAYA,BIHAR,MEDIUM,48.008125620310565,277,45.307734603147686,301,65.55582974959407,127,1.8249999999999975,False,31.925957174465008,75.98,20.625,60.9375,72.8125,51.458333333333336,Invest Now
NAWADA,BIHAR,MEDIUM,34.46636523110546,447,33.14508380459918,448,44.354524082451874,366,2.049999999999999,False,31.258135781317126,21.80707356234597,21.5625,59.06249999999999,38.59375,39.739583333333336,Watch
JAMUI,BIHAR,MEDIUM,29.114243671431566,518,29.048205470472553,488,40.86638475387428,402,2.175,False,47.602419840911345,33.324869307814005,78.828125,82.65625,49.53125,70.33854166666667,Emerging
JEHANABAD,BIHAR,MEDIUM,33.831753997961286,454,39.32054676311743,376,48.566996619605234,320,2.25,False,43.95482132862349,34.07201856165851,79.21875,78.59375,50.46874999999999,69.42708333333333,Emerging
ARWAL,BIHAR,MEDIUM,29.317522547643815,516,36.2037431796299,407,41.60286118623652,395,2.1499999999999995,False,33.38426499569655,41.618543376158854,50.07812499999999,65.0,55.625,56.901041666666664,Emerging
NORTH DISTRICT,SIKKIM,MEDIUM,15.219236774852432,609,12.305021148660328,619,11.20720960249724,614,-3.7500000000000027,False,-38.942007842115494,44.61719488854493,1.875,0.3125,57.49999999999999,19.895833333333332,Watch
WEST DISTRICT,SIKKIM,MEDIUM,14.993804659903434,611,12.43587955763056,618,11.053193712479985,616,0.12499999999999556,False,-18.242295374711983,28.058501680291855,10.625,1.40625,44.375,18.802083333333332,Watch
SOUTH DISTRICT,SIKKIM,MEDIUM,20.48656401271952,583,19.3701591003982,571,16.066164518323014,597,-5.3500000000000005,False,11.236575046662677,51.350680361060085,0.9375,26.5625,62.34375,29.947916666666668,Watch
EAST DISTRICT,SIKKIM,MEDIUM,24.47363849855337,553,23.375578858639752,542,18.52309736865839,587,0.7749999999999959,False,1.2041092211985884,18.486353653686905,15.625,14.0625,34.375,21.354166666666668,Watch
TAWANG,ARUNACHAL PRADESH,MEDIUM,19.587111583447996,587,12.193964841957229,621,18.477842371902035,588,2.1499999999999995,True,79.43730275008505,75.07,50.07812499999999,94.375,71.875,72.109375,Emerging
WEST KAMENG,ARUNACHAL PRADESH,MEDIUM,24.63372703542011,551,14.681768118350169,604,23.699047961970923,555,2.1499999999999995,True,18.795524696626664,51.63,50.07812499999999,37.5,62.65625,50.078125,Emerging
EAST KAMENG,ARUNACHAL PRADESH,MEDIUM,23.320181087832953,565,12.254948944895714,620,22.603084066313283,564,2.1499999999999995,True,40.83245681771103,43.9,50.07812499999999,73.90625,56.71874999999999,60.234375,Emerging
PAPUM PARE,ARUNACHAL PRADESH,MEDIUM,30.416660718089663,499,22.44345910642257,554,28.01267081754815,514,2.1499999999999995,True,68.57348757903237,25.64,50.07812499999999,91.875,41.71875,61.223958333333336,Emerging
UPPER SUBANSIRI,ARUNACHAL PRADESH,MEDIUM,25.385641261823785,544,12.56903450596374,616,26.464268953210073,526,2.1499999999999995,True,45.126811727780265,181.53,50.07812499999999,79.21875,94.53125,74.609375,Emerging
WEST SIANG,ARUNACHAL PRADESH,MEDIUM,24.7002056509531,550,13.859757086393646,607,23.243395324589734,561,2.1499999999999995,True,110.48844444669336,72.01,50.07812499999999,97.65625,70.625,72.78645833333333,Emerging
EAST SIANG,ARUNACHAL PRADESH,MEDIUM,26.80335278303903,532,16.932902459447437,589,25.17015681342043,536,2.1499999999999995,True,70.10009145724023,31.78,50.07812499999999,92.03125,48.59375,63.567708333333336,Emerging
UPPER SIANG,ARUNACHAL PRADESH,MEDIUM,24.21618052188756,555,11.70276536431649,622,24.026805992778385,552,2.1499999999999995,True,1.237553658261027,69.95,50.07812499999999,14.21875,70.3125,44.869791666666664,Watch
CHANGLANG,ARUNACHAL PRADESH,MEDIUM,22.714948505900143,567,17.531872000766878,582,19.113563398815813,582,2.1499999999999995,True,310.25644057653466,-33.66,50.07812499999999,100.0,2.8125,50.963541666666664,Emerging
TIRAP,ARUNACHAL PRADESH,MEDIUM,19.08758365722131,589,11.555183714250132,623,14.870078638294594,601,2.1499999999999995,True,42.472251786022056,-18.43,50.07812499999999,76.875,5.0,43.984375,Watch
LOWER SUBANSIRI,ARUNACHAL PRADESH,MEDIUM,26.805637769490303,531,16.74396741006333,590,25.65855132477417,533,2.1499999999999995,True,56.746906975360915,75.95,50.07812499999999,88.125,72.65625,70.28645833333333,Emerging
KURUNG KUMEY,ARUNACHAL PRADESH,MEDIUM,22.287369229727503,571,11.066701440914104,625,22.00469472511852,570,2.1499999999999995,True,-42.804944930812184,60.62953346359022,50.07812499999999,0.15625,67.1875,39.140625,Watch
DIBANG VALLEY,ARUNACHAL PRADESH,MEDIUM,24.170908314416135,556,12.535443104059569,617,23.577855928319806,557,2.1499999999999995,True,17.07266646308453,59.58,50.07812499999999,35.78125,66.5625,50.807291666666664,Emerging
LOWER DIBANG VALLEY,ARUNACHAL PRADESH,MEDIUM,25.533795863220355,542,14.790196217305182,600,24.52916095939319,546,2.1499999999999995,True,71.87502990589927,47.24123726314845,50.07812499999999,92.1875,59.84374999999999,67.36979166666667,Emerging
